id,gender,age,education,combined_covid_conspriacy,china_covid_conspiracy,generic_covid_conspiracy,generic_covid_conspiracy_wo_hoax,combined_covid_conspriacy_wo_hoax,negative_feelings_italy,negative_feelings_china,negative_feelings_roma,social_distance_italy,social_distance_china,social_distance_roma,discrimination_italy,discrimination_china,discrimination_roma,italy_composite,china_composite,roma_comspotie,information_exposure,anxiety,lack_of_control
392,1,62,3,1.16666666666667,1,1.25,1.14285714285714,1.09090909090909,20,48,59,1,1.33333333333333,2.66666666666667,4,4,5,-.338666267784835,-.211175355137153,-.160799809280121,4.66666666666667,1.5,1.75
393,1,59,3,2.33333333333333,1.25,2.875,3,2.36363636363636,59,19,99,3,1.33333333333333,6,5,4,6,.942606110223179,-.479400896411854,1.20688831853512,3.33333333333333,1,2.75
394,2,58,3,3.33333333333333,2.5,3.75,4,3.45454545454545,46,69,59,2.66666666666667,3.33333333333333,4.66666666666667,3,2,2,.434085918397256,.454226715489965,.0997836369786476,4.33333333333333,2.5,3.25
395,2,71,3,2,2,2,2,2,51,50,51,3,3,3,4,4,4,.740755298334669,.388920615722763,-.221535844729778,4.66666666666667,4.5,5
396,1,73,3,2,1.75,2.125,2.28571428571429,2.09090909090909,89,18,99,3.66666666666667,1,6,3,1,3,1.22764022727538,-.942824814718995,.905802922474166,5.66666666666667,3.25,2
397,1,60,3,2.75,2.5,2.875,2.71428571428571,2.63636363636364,48,49,49,1,1,2,1,1,1,-.463044464695802,-.656100960252936,-.831141329388741,4.33333333333333,1.25,1
398,1,58,3,1.16666666666667,1,1.25,1.28571428571429,1.18181818181818,0,30,50,1.33333333333333,1,1.33333333333333,1,1,2,-.772878809959554,-.831834935570843,-.900210293146048,4.66666666666667,3.5,1.75
399,2,69,3,1.83333333333333,1.5,2,2,1.81818181818182,50,50,50,1,1,2,1,4,1,-.44466044248593,-.300371555217456,-.813846355262609,4.66666666666667,6.25,1.75
400,2,59,3,2.08333333333333,1.75,2.25,2.14285714285714,2,49,50,80,1.33333333333333,2.33333333333333,3.66666666666667,3,4,2,-.0679672605848855,.160667145708607,-.0121687943384954,3.33333333333333,2,2.75
401,1,64,3,2.08333333333333,1,2.625,2.57142857142857,2,18,18,24,2,2.33333333333333,3.66666666666667,3,3,3,-.0870671816778629,-.250799281499732,-.364198994463657,5,4.25,5
402,2,25,5,2.75,2,3.125,3.14285714285714,2.72727272727273,90,70,79,1.33333333333333,3,3.33333333333333,3,7,5,.308905194717503,.920749415687361,.198620631478164,4.66666666666667,3.25,4
403,1,65,2,2.66666666666667,2.75,2.625,2.85714285714286,2.81818181818182,20,50,30,2,2,3,1,1,1,-.320047310245009,-.323768263842273,-.715945154596953,4.33333333333333,1.5,6.75
